0.000000e+00	0.000000e+00	1.501261e-18	0.000000e+00	8.034651e-01	5.473105e-01	0.000000e+00	-nan	-0.000000e+00	-nan
4.785221e+04	-nan	-nan	-nan	1.275077e-01	1.089011e-01	-nan	-nan	-0.000000e+00	-nan
9.560882e+04	5.580070e-04	1.133954e-04	7.114900e-07	1.056307e-01	9.694078e-02	3.716375e-05	-nan	-0.000000e+00	-nan
1.434132e+05	2.092484e-04	1.316060e-04	7.933047e-07	1.004493e-01	9.438336e-02	1.379853e-04	-nan	-0.000000e+00	-nan
1.912654e+05	5.643485e-08	2.576108e-08	9.109332e-07	9.713894e-02	9.238205e-02	1.366620e-12	-nan	-0.000000e+00	-nan
2.390698e+05	5.103314e-04	1.149146e-04	1.272690e-06	9.541181e-02	9.117412e-02	2.827866e-04	-nan	-0.000000e+00	-nan
2.868743e+05	4.799933e-08	1.738328e-08	9.722221e-07	9.339682e-02	8.981802e-02	-1.342475e-12	-nan	-0.000000e+00	-nan
3.346309e+05	3.802105e-08	2.276425e-08	1.733377e-08	9.195754e-02	8.886692e-02	1.894585e-12	-nan	-0.000000e+00	-nan
3.824353e+05	2.035607e-08	1.906664e-08	1.829562e-08	9.095004e-02	8.833362e-02	-7.173565e-13	-nan	-0.000000e+00	-nan
