0.000000e+00	0.000000e+00	1.438702e-18	0.000000e+00	1.999878e-01	1.298475e-01	0.000000e+00	-nan	-1.395305e-04	-nan
4.785221e+04	6.007049e-04	3.248107e-04	2.610167e-04	1.999878e-01	1.004874e-01	2.609144e-04	1.301646e-04	1.681214e-04	5.592004e-04
9.560882e+04	6.563276e-04	3.587702e-04	3.451694e-04	1.999878e-01	7.284710e-02	1.857386e-04	1.222871e-04	1.090449e-03	1.398475e-03
1.434132e+05	6.968295e-04	3.703552e-04	3.592130e-04	1.999878e-01	6.795128e-02	2.719591e-04	1.152926e-04	4.395733e-04	8.268251e-04
1.912654e+05	6.810184e-04	3.663399e-04	3.862929e-04	1.999878e-01	6.679085e-02	2.238326e-04	1.090047e-04	2.682597e-04	6.010970e-04
2.390698e+05	6.892182e-04	3.591584e-04	3.825422e-04	1.999878e-01	6.234544e-02	2.287565e-04	1.051511e-04	2.306244e-04	5.645320e-04
2.868743e+05	6.568805e-04	3.598302e-04	3.761678e-04	1.999878e-01	6.683899e-02	2.238480e-04	1.019406e-04	3.622613e-04	6.880500e-04
3.346309e+05	6.555501e-04	3.696054e-04	3.855666e-04	1.999878e-01	6.639882e-02	2.234561e-04	1.005277e-04	4.351481e-04	7.591319e-04
3.824353e+05	6.931237e-04	3.727537e-04	3.854368e-04	1.999878e-01	6.276342e-02	2.422690e-04	9.939976e-05	6.147289e-05	4.031416e-04
4.302397e+05	6.947132e-04	3.590702e-04	3.999934e-04	1.999878e-01	6.461887e-02	2.053338e-04	9.796531e-05	-2.134195e-04	8.987965e-05
