4.790002e+04	3.398632e-01
4.794782e+04	3.398632e-01
4.799563e+04	3.398632e-01
4.804343e+04	3.398632e-01
4.809123e+04	3.398632e-01
4.813904e+04	3.398632e-01
4.818684e+04	3.398632e-01
4.823465e+04	3.398632e-01
4.828245e+04	3.398632e-01
4.833026e+04	3.398632e-01
4.837806e+04	3.398632e-01
4.842587e+04	3.398632e-01
4.847367e+04	3.398632e-01
4.852147e+04	3.398632e-01
4.856928e+04	3.398632e-01
4.861708e+04	3.398632e-01
4.866489e+04	3.398632e-01
4.871269e+04	3.398632e-01
4.876050e+04	3.398632e-01
4.880830e+04	3.398632e-01
4.885611e+04	3.398632e-01
4.890391e+04	3.398632e-01
4.895171e+04	3.398632e-01
4.899952e+04	3.398632e-01
4.904732e+04	3.398632e-01
4.909513e+04	3.398632e-01
4.914293e+04	3.398632e-01
4.919074e+04	3.398632e-01
4.923854e+04	3.398632e-01
4.928634e+04	3.398632e-01
4.933415e+04	3.398632e-01
4.938195e+04	3.398632e-01
4.942976e+04	3.398632e-01
4.947756e+04	3.398632e-01
4.952537e+04	3.398632e-01
4.957317e+04	3.398632e-01
4.962098e+04	3.398632e-01
4.966878e+04	3.398632e-01
4.971658e+04	3.398632e-01
4.976439e+04	3.398632e-01
4.981219e+04	3.398632e-01
4.986000e+04	3.398632e-01
4.990780e+04	3.398632e-01
4.995561e+04	3.398632e-01
5.000341e+04	3.398632e-01
5.005122e+04	3.398632e-01
5.009902e+04	3.398632e-01
5.014682e+04	3.398632e-01
5.019463e+04	3.398632e-01
5.024243e+04	3.398632e-01
5.029024e+04	3.398632e-01
5.033804e+04	3.398632e-01
5.038585e+04	3.398632e-01
5.043365e+04	3.398632e-01
5.048146e+04	3.398632e-01
5.052926e+04	3.398632e-01
5.057706e+04	3.398632e-01
5.062487e+04	3.398632e-01
5.067267e+04	3.398632e-01
5.072048e+04	3.398632e-01
5.076828e+04	3.398632e-01
5.081609e+04	3.398632e-01
5.086389e+04	3.398632e-01
5.091169e+04	3.398632e-01
5.095950e+04	3.398632e-01
5.100730e+04	3.398632e-01
5.105511e+04	3.398632e-01
5.110291e+04	3.398632e-01
5.115072e+04	3.398632e-01
5.119852e+04	3.398632e-01
5.124633e+04	3.398632e-01
5.129413e+04	3.398632e-01
5.134193e+04	3.398632e-01
5.138974e+04	3.398632e-01
5.143754e+04	3.398632e-01
5.148535e+04	3.398632e-01
5.153315e+04	3.398632e-01
5.158096e+04	3.398632e-01
5.162876e+04	3.398632e-01
5.167657e+04	3.398632e-01
5.172437e+04	3.398632e-01
5.177217e+04	3.398632e-01
5.181998e+04	3.398632e-01
5.186778e+04	3.398632e-01
5.191559e+04	3.398632e-01
5.196339e+04	3.398632e-01
5.201120e+04	3.398632e-01
5.205900e+04	3.398632e-01
5.210681e+04	3.398632e-01
5.215461e+04	3.398632e-01
5.220241e+04	3.398632e-01
5.225022e+04	3.398632e-01
5.229802e+04	3.398632e-01
5.234583e+04	3.398632e-01
5.239363e+04	3.398632e-01
5.244144e+04	3.398632e-01
5.248924e+04	3.398632e-01
5.253704e+04	3.398632e-01
5.258485e+04	3.398632e-01
5.263265e+04	3.398632e-01
5.268046e+04	3.398632e-01
5.272826e+04	3.398632e-01
5.277607e+04	3.398632e-01
5.282387e+04	3.398632e-01
5.287168e+04	3.398632e-01
5.291948e+04	3.398632e-01
5.296728e+04	3.398632e-01
5.301509e+04	3.398632e-01
5.306289e+04	3.398632e-01
5.311070e+04	3.398632e-01
5.315850e+04	3.398632e-01
5.320631e+04	3.398632e-01
5.325411e+04	3.398632e-01
5.330192e+04	3.398632e-01
5.334972e+04	3.398632e-01
5.339752e+04	3.398632e-01
5.344533e+04	3.398632e-01
5.349313e+04	3.398632e-01
5.354094e+04	3.398632e-01
5.358874e+04	3.398632e-01
5.363655e+04	3.398632e-01
5.368435e+04	3.398632e-01
5.373215e+04	3.398632e-01
5.377996e+04	3.398632e-01
5.382776e+04	3.398632e-01
5.387557e+04	3.398632e-01
5.392337e+04	3.398632e-01
5.397118e+04	3.398632e-01
5.401898e+04	3.398632e-01
5.406679e+04	3.398632e-01
5.411459e+04	3.398632e-01
5.416239e+04	3.398632e-01
5.421020e+04	3.398632e-01
5.425800e+04	3.398632e-01
5.430581e+04	3.398632e-01
5.435361e+04	3.398632e-01
5.440142e+04	3.398632e-01
5.444922e+04	3.398632e-01
5.449703e+04	3.398632e-01
5.454483e+04	3.398632e-01
5.459263e+04	3.398632e-01
5.464044e+04	3.398632e-01
5.468824e+04	3.398632e-01
5.473605e+04	3.398632e-01
5.478385e+04	3.398632e-01
5.483166e+04	3.398632e-01
5.487946e+04	3.398632e-01
5.492727e+04	3.398632e-01
5.497507e+04	3.398632e-01
5.502287e+04	3.398632e-01
5.507068e+04	3.398632e-01
5.511848e+04	3.398632e-01
5.516629e+04	3.398632e-01
5.521409e+04	3.398632e-01
5.526190e+04	3.398632e-01
5.530970e+04	3.398632e-01
5.535750e+04	3.398632e-01
5.540531e+04	3.398632e-01
5.545311e+04	3.398632e-01
5.550092e+04	3.398632e-01
5.554872e+04	3.398632e-01
5.559653e+04	3.398632e-01
5.564433e+04	3.398632e-01
5.569214e+04	3.398632e-01
5.573994e+04	3.398632e-01
5.578774e+04	3.398632e-01
5.583555e+04	3.398632e-01
5.588335e+04	3.398632e-01
5.593116e+04	3.398632e-01
5.597896e+04	3.398632e-01
5.602677e+04	3.398632e-01
5.607457e+04	3.398632e-01
5.612238e+04	3.398632e-01
5.617018e+04	3.398632e-01
5.621798e+04	3.398632e-01
5.626579e+04	3.398632e-01
5.631359e+04	3.398632e-01
5.636140e+04	3.398632e-01
5.640920e+04	3.398632e-01
5.645701e+04	3.398632e-01
5.650481e+04	3.398632e-01
5.655261e+04	3.398632e-01
5.660042e+04	3.398632e-01
5.664822e+04	3.398632e-01
5.669603e+04	3.398632e-01
5.674383e+04	3.398632e-01
5.679164e+04	3.398632e-01
5.683944e+04	3.398632e-01
5.688725e+04	3.398632e-01
5.693505e+04	3.398632e-01
5.698285e+04	3.398632e-01
