4.790002e+04	1.385155e-03	8.431284e-04	7.113350e-04
4.794782e+04	1.379246e-03	8.400231e-04	7.118813e-04
4.799563e+04	1.388159e-03	8.437355e-04	7.125897e-04
4.804343e+04	1.381938e-03	8.486042e-04	7.085371e-04
4.809123e+04	1.386787e-03	8.549441e-04	7.040409e-04
4.813904e+04	1.377645e-03	8.373438e-04	7.096208e-04
4.818684e+04	1.382266e-03	8.531777e-04	7.103288e-04
4.823465e+04	1.373547e-03	8.415915e-04	7.124428e-04
4.828245e+04	1.381749e-03	8.535937e-04	7.137867e-04
4.833026e+04	1.380326e-03	8.384253e-04	7.181613e-04
4.837806e+04	1.383135e-03	8.604170e-04	7.174932e-04
4.842587e+04	1.378852e-03	8.455627e-04	7.284865e-04
4.847367e+04	1.384884e-03	8.548203e-04	7.199372e-04
4.852147e+04	1.385185e-03	8.445914e-04	7.119204e-04
4.856928e+04	1.390359e-03	8.500102e-04	7.224621e-04
4.861708e+04	1.393779e-03	8.474317e-04	7.116906e-04
4.866489e+04	1.394999e-03	8.664942e-04	7.262424e-04
4.871269e+04	1.397494e-03	8.457476e-04	7.196890e-04
4.876050e+04	1.402939e-03	8.642509e-04	7.291818e-04
4.880830e+04	1.399156e-03	8.536024e-04	7.166880e-04
4.885611e+04	1.403993e-03	8.623344e-04	7.299475e-04
4.890391e+04	1.402591e-03	8.497177e-04	7.138938e-04
4.895171e+04	1.403482e-03	8.570831e-04	7.234406e-04
4.899952e+04	1.401991e-03	8.460632e-04	7.211523e-04
4.904732e+04	1.403728e-03	8.568954e-04	7.279694e-04
4.909513e+04	1.398538e-03	8.411480e-04	7.201279e-04
4.914293e+04	1.406448e-03	8.518696e-04	7.327389e-04
4.919074e+04	1.404431e-03	8.464847e-04	7.161131e-04
4.923854e+04	1.407865e-03	8.594613e-04	7.459482e-04
4.928634e+04	1.403479e-03	8.512075e-04	7.209447e-04
4.933415e+04	1.401086e-03	8.635670e-04	7.300446e-04
4.938195e+04	1.396755e-03	8.552919e-04	7.214239e-04
4.942976e+04	1.403303e-03	8.677008e-04	7.272976e-04
4.947756e+04	1.397590e-03	8.501905e-04	7.283478e-04
4.952537e+04	1.400934e-03	8.529299e-04	7.458428e-04
4.957317e+04	1.396259e-03	8.499955e-04	7.354047e-04
4.962098e+04	1.401621e-03	8.602546e-04	7.457891e-04
4.966878e+04	1.398778e-03	8.407860e-04	7.349555e-04
4.971658e+04	1.404799e-03	8.491948e-04	7.289019e-04
4.976439e+04	1.396494e-03	8.378955e-04	7.292569e-04
4.981219e+04	1.404495e-03	8.576924e-04	7.299648e-04
4.986000e+04	1.393698e-03	8.403295e-04	7.337428e-04
4.990780e+04	1.401556e-03	8.477836e-04	7.361868e-04
4.995561e+04	1.401353e-03	8.434399e-04	7.316726e-04
5.000341e+04	1.398196e-03	8.538682e-04	7.422992e-04
5.005122e+04	1.395087e-03	8.403365e-04	7.381100e-04
5.009902e+04	1.395713e-03	8.471181e-04	7.435025e-04
5.014682e+04	1.393830e-03	8.343170e-04	7.350781e-04
5.019463e+04	1.402185e-03	8.514270e-04	7.444575e-04
5.024243e+04	1.395828e-03	8.311041e-04	7.384435e-04
5.029024e+04	1.397358e-03	8.418634e-04	7.403909e-04
5.033804e+04	1.397188e-03	8.300207e-04	7.395167e-04
5.038585e+04	1.403466e-03	8.551735e-04	7.398044e-04
5.043365e+04	1.399887e-03	8.322103e-04	7.469843e-04
5.048146e+04	1.402741e-03	8.548533e-04	7.377620e-04
5.052926e+04	1.404045e-03	8.359478e-04	7.440124e-04
5.057706e+04	1.409891e-03	8.521686e-04	7.358037e-04
5.062487e+04	1.407111e-03	8.416108e-04	7.326865e-04
5.067267e+04	1.411502e-03	8.472651e-04	7.349392e-04
5.072048e+04	1.401260e-03	8.415775e-04	7.456641e-04
5.076828e+04	1.405605e-03	8.578233e-04	7.416314e-04
5.081609e+04	1.398921e-03	8.562810e-04	7.457593e-04
5.086389e+04	1.401030e-03	8.551050e-04	7.459913e-04
5.091169e+04	1.402432e-03	8.471756e-04	7.454785e-04
5.095950e+04	1.408964e-03	8.584062e-04	7.496522e-04
5.100730e+04	1.405731e-03	8.481858e-04	7.485663e-04
5.105511e+04	1.409702e-03	8.597379e-04	7.499766e-04
5.110291e+04	1.414760e-03	8.438334e-04	7.490013e-04
5.115072e+04	1.424916e-03	8.587132e-04	7.528031e-04
5.119852e+04	1.417738e-03	8.503153e-04	7.587222e-04
5.124633e+04	1.424574e-03	8.642582e-04	7.516462e-04
5.129413e+04	1.423960e-03	8.478794e-04	7.473517e-04
5.134193e+04	1.433565e-03	8.690647e-04	7.535292e-04
5.138974e+04	1.432130e-03	8.488419e-04	7.489821e-04
5.143754e+04	1.433552e-03	8.538666e-04	7.579118e-04
5.148535e+04	1.436241e-03	8.428856e-04	7.453964e-04
5.153315e+04	1.439378e-03	8.576319e-04	7.564758e-04
5.158096e+04	1.434057e-03	8.486766e-04	7.486916e-04
5.162876e+04	1.433084e-03	8.520521e-04	7.588762e-04
5.167657e+04	1.431664e-03	8.418157e-04	7.551241e-04
5.172437e+04	1.428759e-03	8.482726e-04	7.594445e-04
5.177217e+04	1.425235e-03	8.557820e-04	7.471867e-04
5.181998e+04	1.428145e-03	8.569405e-04	7.590469e-04
5.186778e+04	1.430743e-03	8.565836e-04	7.464933e-04
5.191559e+04	1.430120e-03	8.602461e-04	7.586701e-04
5.196339e+04	1.426122e-03	8.613878e-04	7.477431e-04
5.201120e+04	1.430244e-03	8.603231e-04	7.629126e-04
5.205900e+04	1.429142e-03	8.510878e-04	7.546851e-04
5.210681e+04	1.431170e-03	8.624515e-04	7.616225e-04
5.215461e+04	1.425539e-03	8.571339e-04	7.616440e-04
5.220241e+04	1.433207e-03	8.583820e-04	7.715301e-04
5.225022e+04	1.428714e-03	8.606553e-04	7.635923e-04
5.229802e+04	1.426996e-03	8.615721e-04	7.736115e-04
5.234583e+04	1.427538e-03	8.554861e-04	7.740565e-04
5.239363e+04	1.430599e-03	8.582262e-04	7.754056e-04
5.244144e+04	1.427684e-03	8.530700e-04	7.601552e-04
5.248924e+04	1.425337e-03	8.680096e-04	7.764785e-04
5.253704e+04	1.424003e-03	8.596448e-04	7.665622e-04
5.258485e+04	1.424376e-03	8.707210e-04	7.798771e-04
5.263265e+04	1.426539e-03	8.597112e-04	7.711450e-04
5.268046e+04	1.422649e-03	8.635334e-04	7.882478e-04
5.272826e+04	1.426216e-03	8.537741e-04	7.642418e-04
5.277607e+04	1.422598e-03	8.630261e-04	7.829161e-04
5.282387e+04	1.419948e-03	8.485480e-04	7.650823e-04
5.287168e+04	1.422873e-03	8.582949e-04	7.828699e-04
5.291948e+04	1.425558e-03	8.459963e-04	7.627138e-04
5.296728e+04	1.424589e-03	8.592927e-04	7.815253e-04
5.301509e+04	1.424580e-03	8.459416e-04	7.646510e-04
5.306289e+04	1.424466e-03	8.564428e-04	7.771765e-04
5.311070e+04	1.427441e-03	8.505268e-04	7.686513e-04
5.315850e+04	1.429593e-03	8.530844e-04	7.792537e-04
5.320631e+04	1.431595e-03	8.418120e-04	7.668737e-04
5.325411e+04	1.433352e-03	8.513756e-04	7.762795e-04
5.330192e+04	1.437554e-03	8.435587e-04	7.665882e-04
5.334972e+04	1.437416e-03	8.530754e-04	7.779418e-04
5.339752e+04	1.437418e-03	8.422266e-04	7.710729e-04
5.344533e+04	1.440905e-03	8.501085e-04	7.764924e-04
5.349313e+04	1.446289e-03	8.420646e-04	7.584609e-04
5.354094e+04	1.441931e-03	8.523049e-04	7.705248e-04
5.358874e+04	1.436028e-03	8.449601e-04	7.527965e-04
5.363655e+04	1.442648e-03	8.520270e-04	7.694300e-04
5.368435e+04	1.446312e-03	8.442102e-04	7.556498e-04
5.373215e+04	1.453517e-03	8.548128e-04	7.712369e-04
5.377996e+04	1.449755e-03	8.422040e-04	7.540824e-04
5.382776e+04	1.452092e-03	8.491386e-04	7.702587e-04
5.387557e+04	1.456995e-03	8.450622e-04	7.584846e-04
5.392337e+04	1.455300e-03	8.474959e-04	7.757438e-04
5.397118e+04	1.456217e-03	8.374091e-04	7.655664e-04
5.401898e+04	1.458471e-03	8.486570e-04	7.758686e-04
5.406679e+04	1.463892e-03	8.411119e-04	7.753385e-04
5.411459e+04	1.460310e-03	8.449687e-04	7.844561e-04
5.416239e+04	1.459211e-03	8.355991e-04	7.696096e-04
5.421020e+04	1.464920e-03	8.466541e-04	7.821816e-04
5.425800e+04	1.469819e-03	8.402057e-04	7.710183e-04
5.430581e+04	1.471252e-03	8.437344e-04	7.821257e-04
5.435361e+04	1.472253e-03	8.341899e-04	7.649481e-04
5.440142e+04	1.475088e-03	8.473316e-04	7.734486e-04
5.444922e+04	1.472541e-03	8.423978e-04	7.652721e-04
5.449703e+04	1.478352e-03	8.526076e-04	7.773969e-04
5.454483e+04	1.473711e-03	8.390935e-04	7.583232e-04
