4.790002e+04	3.712415e-01
4.794782e+04	3.721055e-01
4.799563e+04	3.727762e-01
4.804343e+04	3.749176e-01
4.809123e+04	3.772932e-01
4.813904e+04	3.791848e-01
4.818684e+04	3.803293e-01
4.823465e+04	3.820801e-01
4.828245e+04	3.822136e-01
4.833026e+04	3.828479e-01
4.837806e+04	3.822442e-01
4.842587e+04	3.831926e-01
4.847367e+04	3.838544e-01
4.852147e+04	3.834271e-01
4.856928e+04	3.847819e-01
4.861708e+04	3.844162e-01
4.866489e+04	3.856077e-01
4.871269e+04	3.876928e-01
4.876050e+04	3.878779e-01
4.880830e+04	3.893985e-01
4.885611e+04	3.908508e-01
4.890391e+04	3.918476e-01
4.895171e+04	3.919212e-01
4.899952e+04	3.951213e-01
4.904732e+04	3.959048e-01
4.909513e+04	3.973333e-01
4.914293e+04	3.991409e-01
4.919074e+04	4.023869e-01
4.923854e+04	4.046248e-01
4.928634e+04	4.048082e-01
4.933415e+04	4.072929e-01
4.938195e+04	4.072088e-01
4.942976e+04	4.084319e-01
4.947756e+04	4.083118e-01
4.952537e+04	4.098226e-01
4.957317e+04	4.123182e-01
4.962098e+04	4.125572e-01
4.966878e+04	4.128553e-01
4.971658e+04	4.135535e-01
4.976439e+04	4.139888e-01
4.981219e+04	4.141264e-01
4.986000e+04	4.137482e-01
4.990780e+04	4.140489e-01
4.995561e+04	4.146923e-01
5.000341e+04	4.129892e-01
5.005122e+04	4.110189e-01
5.009902e+04	4.099654e-01
5.014682e+04	4.103525e-01
5.019463e+04	4.104555e-01
5.024243e+04	4.108822e-01
5.029024e+04	4.109690e-01
5.033804e+04	4.093456e-01
5.038585e+04	4.097750e-01
5.043365e+04	4.098082e-01
5.048146e+04	4.090718e-01
5.052926e+04	4.087633e-01
5.057706e+04	4.072704e-01
5.062487e+04	4.054365e-01
5.067267e+04	4.041774e-01
5.072048e+04	4.032159e-01
5.076828e+04	4.028083e-01
5.081609e+04	4.012543e-01
5.086389e+04	4.004071e-01
5.091169e+04	4.004047e-01
5.095950e+04	3.975168e-01
5.100730e+04	3.968256e-01
5.105511e+04	3.949079e-01
5.110291e+04	3.947614e-01
5.115072e+04	3.934640e-01
5.119852e+04	3.924572e-01
5.124633e+04	3.932956e-01
5.129413e+04	3.923056e-01
5.134193e+04	3.904683e-01
5.138974e+04	3.881675e-01
5.143754e+04	3.864701e-01
5.148535e+04	3.858934e-01
5.153315e+04	3.841665e-01
5.158096e+04	3.819730e-01
5.162876e+04	3.807864e-01
5.167657e+04	3.785098e-01
5.172437e+04	3.767661e-01
5.177217e+04	3.762701e-01
5.181998e+04	3.742010e-01
5.186778e+04	3.734990e-01
5.191559e+04	3.735782e-01
5.196339e+04	3.724028e-01
5.201120e+04	3.719965e-01
5.205900e+04	3.697938e-01
5.210681e+04	3.691895e-01
5.215461e+04	3.681541e-01
5.220241e+04	3.662177e-01
5.225022e+04	3.636124e-01
5.229802e+04	3.624566e-01
5.234583e+04	3.605128e-01
5.239363e+04	3.597079e-01
5.244144e+04	3.594274e-01
5.248924e+04	3.572588e-01
5.253704e+04	3.560281e-01
5.258485e+04	3.555019e-01
5.263265e+04	3.522728e-01
5.268046e+04	3.511953e-01
5.272826e+04	3.492458e-01
5.277607e+04	3.481399e-01
5.282387e+04	3.459355e-01
5.287168e+04	3.449652e-01
5.291948e+04	3.421413e-01
5.296728e+04	3.405201e-01
5.301509e+04	3.391794e-01
5.306289e+04	3.383509e-01
5.311070e+04	3.370402e-01
5.315850e+04	3.358314e-01
5.320631e+04	3.357610e-01
5.325411e+04	3.354234e-01
5.330192e+04	3.335301e-01
5.334972e+04	3.320249e-01
5.339752e+04	3.317488e-01
5.344533e+04	3.310458e-01
5.349313e+04	3.298413e-01
5.354094e+04	3.276599e-01
5.358874e+04	3.260396e-01
5.363655e+04	3.252138e-01
5.368435e+04	3.224703e-01
5.373215e+04	3.209265e-01
5.377996e+04	3.190416e-01
5.382776e+04	3.172359e-01
5.387557e+04	3.157100e-01
5.392337e+04	3.143786e-01
5.397118e+04	3.117348e-01
5.401898e+04	3.094955e-01
5.406679e+04	3.072659e-01
5.411459e+04	3.055288e-01
5.416239e+04	3.047851e-01
5.421020e+04	3.019941e-01
5.425800e+04	2.995281e-01
5.430581e+04	2.970069e-01
5.435361e+04	2.951048e-01
5.440142e+04	2.933805e-01
5.444922e+04	2.926260e-01
5.449703e+04	2.924164e-01
5.454483e+04	2.919733e-01
5.459263e+04	2.917704e-01
5.464044e+04	2.909096e-01
5.468824e+04	2.894333e-01
5.473605e+04	2.876299e-01
5.478385e+04	2.881196e-01
5.483166e+04	2.879149e-01
5.487946e+04	2.866349e-01
5.492727e+04	2.857781e-01
5.497507e+04	2.853070e-01
5.502287e+04	2.833800e-01
5.507068e+04	2.835248e-01
5.511848e+04	2.833663e-01
5.516629e+04	2.826841e-01
5.521409e+04	2.806344e-01
5.526190e+04	2.779732e-01
5.530970e+04	2.775708e-01
5.535750e+04	2.764336e-01
5.540531e+04	2.746645e-01
5.545311e+04	2.744105e-01
5.550092e+04	2.733408e-01
5.554872e+04	2.725193e-01
5.559653e+04	2.714783e-01
5.564433e+04	2.709637e-01
5.569214e+04	2.678379e-01
5.573994e+04	2.675431e-01
5.578774e+04	2.651527e-01
5.583555e+04	2.640873e-01
5.588335e+04	2.628760e-01
5.593116e+04	2.601192e-01
5.597896e+04	2.585909e-01
5.602677e+04	2.576253e-01
5.607457e+04	2.556712e-01
5.612238e+04	2.545600e-01
5.617018e+04	2.528987e-01
5.621798e+04	2.520199e-01
5.626579e+04	2.507496e-01
5.631359e+04	2.515576e-01
5.636140e+04	2.459740e-01
5.640920e+04	2.454362e-01
5.645701e+04	2.448090e-01
5.650481e+04	2.433225e-01
5.655261e+04	2.405990e-01
5.660042e+04	2.392610e-01
5.664822e+04	2.361205e-01
5.669603e+04	2.341278e-01
5.674383e+04	2.316747e-01
5.679164e+04	2.300732e-01
5.683944e+04	2.277199e-01
5.688725e+04	2.255805e-01
5.693505e+04	2.246462e-01
5.698285e+04	2.214754e-01
5.703066e+04	2.202214e-01
5.707846e+04	2.193274e-01
5.712627e+04	2.165503e-01
5.717407e+04	2.145585e-01
5.722188e+04	2.132700e-01
5.726968e+04	2.119494e-01
5.731749e+04	2.106537e-01
5.736529e+04	2.086317e-01
5.741309e+04	2.069640e-01
5.746090e+04	2.065901e-01
5.750870e+04	2.058847e-01
5.755651e+04	2.052745e-01
5.760431e+04	2.044641e-01
5.765212e+04	2.019749e-01
5.769992e+04	1.980973e-01
5.774773e+04	1.966172e-01
5.779553e+04	1.962986e-01
5.784333e+04	1.940472e-01
5.789114e+04	1.927924e-01
5.793894e+04	1.930680e-01
5.798675e+04	1.919455e-01
5.803455e+04	1.893478e-01
5.808236e+04	1.891417e-01
5.813016e+04	1.883761e-01
5.817796e+04	1.857961e-01
5.822577e+04	1.858624e-01
5.827357e+04	1.844890e-01
5.832138e+04	1.827343e-01
5.836918e+04	1.824299e-01
5.841699e+04	1.820597e-01
5.846479e+04	1.813099e-01
5.851260e+04	1.811474e-01
5.856040e+04	1.805362e-01
5.860820e+04	1.782232e-01
5.865601e+04	1.783411e-01
5.870381e+04	1.781675e-01
5.875162e+04	1.788389e-01
5.879942e+04	1.787776e-01
5.884723e+04	1.781409e-01
5.889503e+04	1.796846e-01
5.894284e+04	1.783434e-01
5.899064e+04	1.792989e-01
5.903844e+04	1.804986e-01
5.908625e+04	1.818152e-01
5.913405e+04	1.821151e-01
5.918186e+04	1.834759e-01
5.922966e+04	1.819426e-01
5.927747e+04	1.817234e-01
5.932527e+04	1.856513e-01
5.937308e+04	1.876438e-01
5.942088e+04	1.905084e-01
5.946868e+04	1.922876e-01
5.951649e+04	1.921720e-01
5.956429e+04	1.938931e-01
5.961210e+04	1.940743e-01
5.965990e+04	1.952151e-01
5.970771e+04	1.981222e-01
5.975551e+04	2.000164e-01
5.980331e+04	2.011061e-01
5.985112e+04	2.026032e-01
5.989892e+04	2.055367e-01
5.994673e+04	2.099324e-01
5.999453e+04	2.109969e-01
6.004234e+04	2.104979e-01
6.009014e+04	2.106906e-01
6.013795e+04	2.105640e-01
6.018575e+04	2.134391e-01
6.023355e+04	2.158852e-01
6.028136e+04	2.163341e-01
6.032916e+04	2.196373e-01
6.037697e+04	2.199033e-01
6.042477e+04	2.207031e-01
6.047258e+04	2.218946e-01
6.052038e+04	2.228864e-01
6.056819e+04	2.242334e-01
6.061599e+04	2.227377e-01
6.066379e+04	2.235210e-01
6.071160e+04	2.269281e-01
6.075940e+04	2.288882e-01
6.080721e+04	2.308906e-01
6.085501e+04	2.315203e-01
6.090282e+04	2.327542e-01
6.095062e+04	2.333684e-01
6.099842e+04	2.368271e-01
6.104623e+04	2.381295e-01
6.109403e+04	2.390695e-01
