4.790002e+04	2.974607e-03	1.348821e-03	6.754849e-04
4.794782e+04	2.977157e-03	1.368617e-03	6.785196e-04
4.799563e+04	2.982572e-03	1.355052e-03	6.883669e-04
4.804343e+04	2.993420e-03	1.365433e-03	7.128916e-04
4.809123e+04	3.010027e-03	1.344561e-03	7.017399e-04
4.813904e+04	3.035474e-03	1.366185e-03	6.945729e-04
4.818684e+04	3.036512e-03	1.349967e-03	7.060569e-04
4.823465e+04	3.056112e-03	1.355406e-03	6.993786e-04
4.828245e+04	3.060191e-03	1.348042e-03	7.126292e-04
4.833026e+04	3.069035e-03	1.356351e-03	6.949903e-04
4.837806e+04	3.089651e-03	1.348356e-03	7.057361e-04
4.842587e+04	3.120198e-03	1.353219e-03	7.128980e-04
4.847367e+04	3.137334e-03	1.347504e-03	7.427542e-04
4.852147e+04	3.167519e-03	1.346992e-03	7.478202e-04
4.856928e+04	3.185264e-03	1.365435e-03	7.438394e-04
4.861708e+04	3.202524e-03	1.345793e-03	7.590086e-04
4.866489e+04	3.226887e-03	1.397304e-03	7.519513e-04
4.871269e+04	3.261855e-03	1.393766e-03	7.575542e-04
4.876050e+04	3.289641e-03	1.417219e-03	7.582096e-04
4.880830e+04	3.309963e-03	1.415885e-03	7.839619e-04
4.885611e+04	3.311579e-03	1.456980e-03	7.881495e-04
4.890391e+04	3.341225e-03	1.476631e-03	7.874239e-04
4.895171e+04	3.356476e-03	1.486860e-03	7.789097e-04
4.899952e+04	3.394245e-03	1.503722e-03	7.933090e-04
4.904732e+04	3.424788e-03	1.519350e-03	7.848597e-04
4.909513e+04	3.447943e-03	1.509568e-03	8.239246e-04
4.914293e+04	3.470622e-03	1.552969e-03	7.474634e-04
4.919074e+04	3.525239e-03	1.592759e-03	7.716088e-04
4.923854e+04	3.548539e-03	1.626832e-03	7.420582e-04
4.928634e+04	3.571320e-03	1.617383e-03	7.750494e-04
4.933415e+04	3.619362e-03	1.687457e-03	7.504997e-04
4.938195e+04	3.667175e-03	1.679003e-03	7.529598e-04
4.942976e+04	3.708413e-03	1.687775e-03	7.256351e-04
4.947756e+04	3.711403e-03	1.679866e-03	7.724770e-04
4.952537e+04	3.771502e-03	1.734130e-03	7.247137e-04
4.957317e+04	3.815999e-03	1.756397e-03	7.619637e-04
4.962098e+04	3.843582e-03	1.801827e-03	7.371949e-04
4.966878e+04	3.887023e-03	1.793447e-03	7.686348e-04
4.971658e+04	3.899841e-03	1.852622e-03	7.229273e-04
4.976439e+04	3.932365e-03	1.841657e-03	7.740556e-04
4.981219e+04	3.939385e-03	1.877118e-03	7.064180e-04
4.986000e+04	3.996163e-03	1.881927e-03	7.769334e-04
4.990780e+04	4.030877e-03	1.945253e-03	6.902785e-04
4.995561e+04	4.036826e-03	1.932094e-03	7.511228e-04
5.000341e+04	4.035470e-03	2.004605e-03	7.123544e-04
5.005122e+04	4.067741e-03	2.014694e-03	7.420161e-04
5.009902e+04	4.046355e-03	2.055084e-03	7.011555e-04
5.014682e+04	4.054794e-03	2.034167e-03	7.436785e-04
5.019463e+04	4.094819e-03	2.052427e-03	7.005763e-04
5.024243e+04	4.082065e-03	2.048233e-03	7.405155e-04
5.029024e+04	4.106507e-03	2.099689e-03	7.183114e-04
5.033804e+04	4.165888e-03	2.070686e-03	7.270750e-04
5.038585e+04	4.208197e-03	2.154470e-03	7.231959e-04
