3.824831e+05	2.136136e-03	1.066032e-03	1.234008e-03	8.401139e-02	2.353427e-02	-9.239487e-03
3.825309e+05	2.144593e-03	1.073618e-03	1.223028e-03	8.401677e-02	2.361197e-02	-9.272864e-03
3.825787e+05	2.153851e-03	1.065852e-03	1.232656e-03	8.385066e-02	2.355432e-02	-9.295226e-03
3.826265e+05	2.146288e-03	1.078437e-03	1.231063e-03	8.390530e-02	2.369253e-02	-9.331358e-03
3.826743e+05	2.152612e-03	1.065687e-03	1.230033e-03	8.380830e-02	2.375868e-02	-9.342721e-03
3.827221e+05	2.154817e-03	1.064502e-03	1.223769e-03	8.381896e-02	2.376984e-02	-9.428721e-03
3.827699e+05	2.146275e-03	1.074016e-03	1.223486e-03	8.404154e-02	2.378525e-02	-9.433671e-03
3.828177e+05	2.139035e-03	1.079738e-03	1.222559e-03	8.415514e-02	2.375039e-02	-9.490386e-03
3.828655e+05	2.140970e-03	1.072133e-03	1.221207e-03	8.423277e-02	2.374803e-02	-9.458553e-03
3.829133e+05	2.142828e-03	1.077943e-03	1.213486e-03	8.382846e-02	2.365791e-02	-9.646380e-03
3.829611e+05	2.134341e-03	1.078002e-03	1.210041e-03	8.391468e-02	2.382260e-02	-9.641373e-03
3.830089e+05	2.122664e-03	1.074576e-03	1.216729e-03	8.360590e-02	2.368899e-02	-9.735755e-03
3.830567e+05	2.130986e-03	1.080164e-03	1.221063e-03	8.332998e-02	2.351373e-02	-9.723321e-03
3.831045e+05	2.135945e-03	1.077441e-03	1.206704e-03	8.344118e-02	2.366975e-02	-9.750148e-03
3.831523e+05	2.133033e-03	1.081147e-03	1.211490e-03	8.329497e-02	2.364976e-02	-9.751847e-03
3.832001e+05	2.131675e-03	1.079495e-03	1.216862e-03	8.334085e-02	2.375342e-02	-9.922762e-03
3.832479e+05	2.131692e-03	1.079189e-03	1.220369e-03	8.308702e-02	2.368117e-02	-9.981689e-03
3.832957e+05	2.139337e-03	1.085025e-03	1.214331e-03	8.302989e-02	2.382737e-02	-1.009918e-02
3.833435e+05	2.133114e-03	1.099855e-03	1.213281e-03	8.252229e-02	2.370284e-02	-1.006126e-02
3.833914e+05	2.137098e-03	1.095555e-03	1.209589e-03	8.239192e-02	2.375103e-02	-1.010487e-02
3.834392e+05	2.126115e-03	1.091995e-03	1.212317e-03	8.275638e-02	2.404362e-02	-1.005037e-02
3.834870e+05	2.144224e-03	1.092441e-03	1.208113e-03	8.252295e-02	2.403244e-02	-1.022592e-02
3.835348e+05	2.143259e-03	1.095636e-03	1.215871e-03	8.204762e-02	2.367204e-02	-1.025799e-02
3.835826e+05	2.141281e-03	1.087878e-03	1.212835e-03	8.211709e-02	2.392243e-02	-1.036682e-02
3.836304e+05	2.142571e-03	1.085685e-03	1.214041e-03	8.208331e-02	2.388221e-02	-1.033240e-02
3.836782e+05	2.139288e-03	1.080182e-03	1.208127e-03	8.227158e-02	2.409501e-02	-1.047239e-02
3.837260e+05	2.126714e-03	1.084879e-03	1.212611e-03	8.241188e-02	2.425666e-02	-1.033636e-02
3.837738e+05	2.124599e-03	1.077506e-03	1.210051e-03	8.247565e-02	2.429775e-02	-1.037636e-02
3.838216e+05	2.118142e-03	1.069143e-03	1.214642e-03	8.237526e-02	2.429487e-02	-1.039186e-02
3.838694e+05	2.123602e-03	1.074005e-03	1.207383e-03	8.230718e-02	2.417492e-02	-1.056556e-02
3.839172e+05	2.120147e-03	1.072295e-03	1.213454e-03	8.204519e-02	2.401413e-02	-1.047962e-02
3.839650e+05	2.126966e-03	1.074972e-03	1.210563e-03	8.239396e-02	2.401595e-02	-1.038398e-02
3.840128e+05	2.125196e-03	1.070768e-03	1.213634e-03	8.234402e-02	2.403595e-02	-1.034184e-02
3.840606e+05	2.125645e-03	1.068355e-03	1.212333e-03	8.258986e-02	2.397142e-02	-1.042256e-02
3.841084e+05	2.138208e-03	1.075484e-03	1.212968e-03	8.223804e-02	2.378448e-02	-1.031466e-02
3.841562e+05	2.136616e-03	1.071351e-03	1.214014e-03	8.210890e-02	2.379293e-02	-1.039480e-02
3.842040e+05	2.149285e-03	1.066530e-03	1.212297e-03	8.206309e-02	2.378299e-02	-1.050922e-02
3.842518e+05	2.149602e-03	1.072596e-03	1.215698e-03	8.173047e-02	2.374496e-02	-1.059762e-02
3.842996e+05	2.148326e-03	1.082394e-03	1.204789e-03	8.165818e-02	2.376949e-02	-1.060646e-02
3.843474e+05	2.140256e-03	1.088200e-03	1.208926e-03	8.156354e-02	2.368194e-02	-1.063090e-02
3.843952e+05	2.146203e-03	1.083146e-03	1.210780e-03	8.164862e-02	2.371740e-02	-1.068379e-02
3.844431e+05	2.141933e-03	1.085332e-03	1.212368e-03	8.150796e-02	2.361822e-02	-1.075766e-02
3.844909e+05	2.138475e-03	1.088681e-03	1.212163e-03	8.154735e-02	2.363288e-02	-1.084028e-02
3.845387e+05	2.135077e-03	1.087283e-03	1.210703e-03	8.143688e-02	2.371215e-02	-1.083510e-02
3.845865e+05	2.138441e-03	1.090234e-03	1.208140e-03	8.153166e-02	2.375395e-02	-1.088231e-02
3.846343e+05	2.132119e-03	1.090822e-03	1.212964e-03	8.162781e-02	2.379833e-02	-1.089208e-02
3.846821e+05	2.131607e-03	1.082056e-03	1.210437e-03	8.158512e-02	2.373279e-02	-1.090973e-02
3.847299e+05	2.132207e-03	1.087393e-03	1.211374e-03	8.174511e-02	2.375170e-02	-1.090806e-02
3.847777e+05	2.137528e-03	1.085786e-03	1.206404e-03	8.194401e-02	2.381273e-02	-1.088603e-02
3.848255e+05	2.141173e-03	1.094561e-03	1.206416e-03	8.233001e-02	2.391702e-02	-1.079424e-02
3.848733e+05	2.139088e-03	1.092553e-03	1.209036e-03	8.254723e-02	2.396422e-02	-1.072113e-02
3.849211e+05	2.134917e-03	1.089016e-03	1.216744e-03	8.260438e-02	2.398065e-02	-1.072414e-02
3.849689e+05	2.134099e-03	1.091897e-03	1.217723e-03	8.275478e-02	2.401819e-02	-1.066986e-02
3.850167e+05	2.130203e-03	1.101555e-03	1.217053e-03	8.269846e-02	2.397632e-02	-1.071970e-02
3.850645e+05	2.121155e-03	1.107735e-03	1.220754e-03	8.281031e-02	2.413240e-02	-1.063139e-02
3.851123e+05	2.124967e-03	1.106630e-03	1.216017e-03	8.302390e-02	2.420600e-02	-1.062700e-02
3.851601e+05	2.119784e-03	1.106553e-03	1.218475e-03	8.351601e-02	2.443812e-02	-1.053787e-02
3.852079e+05	2.126065e-03	1.106733e-03	1.217807e-03	8.355026e-02	2.443186e-02	-1.060790e-02
3.852557e+05	2.117123e-03	1.101660e-03	1.220064e-03	8.424662e-02	2.460417e-02	-1.046899e-02
3.853035e+05	2.115851e-03	1.110278e-03	1.219492e-03	8.492154e-02	2.469314e-02	-1.031719e-02
3.853513e+05	2.115452e-03	1.104553e-03	1.220556e-03	8.537803e-02	2.484781e-02	-1.019158e-02
3.853991e+05	2.115161e-03	1.105974e-03	1.213830e-03	8.565742e-02	2.485540e-02	-1.023648e-02
3.854469e+05	2.108262e-03	1.110319e-03	1.214062e-03	8.585676e-02	2.490163e-02	-1.022399e-02
3.854947e+05	2.114642e-03	1.104372e-03	1.215994e-03	8.597302e-02	2.494869e-02	-1.017663e-02
