1	1910	0	7.170661e+02
2	0	628	7.648705e+02
3	0	1047	7.648705e+02
4	0	462	8.126749e+02
5	0	777	8.126749e+02
6	388	0	9.082838e+02
7	0	1179	1.099501e+03
8	0	268	1.099501e+03
9	412	0	1.242915e+03
10	0	43	1.242915e+03
11	0	346	1.242915e+03
12	0	2672	1.242915e+03
13	0	2005	1.290719e+03
14	524	0	1.290719e+03
15	0	1100	1.338523e+03
16	0	135	1.338523e+03
17	0	869	1.386328e+03
18	0	1258	1.434132e+03
19	0	1238	1.481937e+03
20	0	2537	1.529741e+03
21	0	1507	1.577545e+03
22	520	0	1.625350e+03
23	0	1807	1.625350e+03
24	1507	0	1.673154e+03
25	0	825	1.720959e+03
26	0	2363	1.720959e+03
27	0	1807	1.720959e+03
28	0	1576	1.768763e+03
29	0	1243	1.864372e+03
30	0	824	1.912176e+03
31	0	513	1.959981e+03
32	0	2467	2.055590e+03
33	0	2353	2.055590e+03
34	1240	0	2.103394e+03
35	0	1946	2.103394e+03
36	0	255	2.103394e+03
37	323	0	2.151198e+03
38	0	259	2.199003e+03
39	0	149	2.246807e+03
40	0	1946	2.246807e+03
41	0	1643	2.294612e+03
42	0	2337	2.342416e+03
43	1904	0	2.390220e+03
44	0	2306	2.390220e+03
45	0	439	2.438025e+03
46	81	0	2.533634e+03
47	0	1993	2.581438e+03
48	2534	0	2.629242e+03
49	0	1408	2.629242e+03
50	0	999	2.677047e+03
51	1593	0	2.868264e+03
52	0	2147	2.868264e+03
53	1904	0	2.868264e+03
54	0	358	2.916069e+03
55	0	1609	3.011678e+03
56	0	1851	3.011678e+03
57	0	1501	3.059482e+03
58	0	404	3.155091e+03
59	0	2290	3.155091e+03
60	0	987	3.155091e+03
61	0	29	3.298504e+03
62	0	1647	3.441917e+03
63	0	2150	3.441917e+03
64	0	1419	3.537526e+03
65	0	957	3.585331e+03
66	0	692	3.680939e+03
67	0	48	3.728744e+03
68	0	1413	3.776548e+03
69	0	117	3.824353e+03
70	0	1544	3.824353e+03
71	0	1463	3.824353e+03
72	274	0	3.919961e+03
73	0	243	4.015570e+03
74	0	1611	4.015570e+03
75	0	1472	4.111179e+03
76	0	1597	4.302397e+03
77	0	1492	4.445810e+03
78	0	1771	4.541419e+03
79	0	617	4.541419e+03
80	0	2161	4.541419e+03
81	0	1023	4.637028e+03
82	0	785	4.637028e+03
83	0	1014	4.684832e+03
84	0	368	4.732636e+03
85	826	0	4.780441e+03
86	0	1876	4.828245e+03
87	1936	0	4.923854e+03
88	0	1522	4.923854e+03
89	0	710	4.971658e+03
90	0	1464	5.115072e+03
91	0	746	5.115072e+03
92	0	1522	5.162876e+03
93	0	762	5.162876e+03
94	0	1185	5.210681e+03
95	0	1602	5.306289e+03
96	121	0	5.306289e+03
97	1488	0	5.354094e+03
98	0	1764	5.545311e+03
99	0	1007	5.640920e+03
100	0	1376	5.640920e+03
101	1686	0	5.688725e+03
102	0	1949	5.688725e+03
103	0	1989	5.879942e+03
