1	6643	0	5.258485e+02
2	0	4365	5.736529e+02
3	3290	0	5.736529e+02
4	0	6838	6.214573e+02
5	2912	0	6.214573e+02
6	0	5735	6.692617e+02
7	0	6603	7.648705e+02
8	0	3452	7.648705e+02
9	0	3122	7.648705e+02
10	0	2710	8.126749e+02
11	0	6324	8.604793e+02
12	0	5024	9.082838e+02
13	0	2711	9.082838e+02
14	0	6367	9.082838e+02
15	0	6622	9.560882e+02
16	0	3435	1.003893e+03
17	0	6481	1.003893e+03
18	0	1639	1.003893e+03
19	0	5387	1.099501e+03
20	0	2761	1.147306e+03
21	0	3415	1.147306e+03
22	0	4630	1.147306e+03
23	4662	0	1.195110e+03
24	2089	0	1.195110e+03
25	0	1986	1.290719e+03
26	0	1166	1.290719e+03
27	1584	0	1.290719e+03
28	0	3614	1.290719e+03
29	0	1650	1.338523e+03
30	0	1128	1.386328e+03
31	0	1662	1.386328e+03
32	0	6670	1.386328e+03
33	0	347	1.386328e+03
34	0	1824	1.386328e+03
35	0	607	1.386328e+03
36	0	5211	1.434132e+03
37	0	3894	1.434132e+03
38	0	4585	1.434132e+03
39	0	3167	1.434132e+03
40	2896	0	1.481937e+03
41	6254	0	1.481937e+03
42	886	0	1.529741e+03
43	0	5737	1.529741e+03
44	0	3090	1.529741e+03
45	0	3415	1.529741e+03
46	3678	0	1.577545e+03
47	0	730	1.577545e+03
48	0	200	1.625350e+03
49	0	438	1.625350e+03
50	2372	0	1.673154e+03
51	0	6520	1.673154e+03
52	2243	0	1.720959e+03
53	0	5022	1.816568e+03
54	0	5041	1.816568e+03
55	0	730	1.864372e+03
56	3583	0	1.864372e+03
57	3385	0	1.864372e+03
58	0	5029	1.912176e+03
59	1652	0	1.912176e+03
60	0	5368	1.912176e+03
61	0	4680	1.912176e+03
62	0	522	1.912176e+03
63	0	4004	1.959981e+03
64	4988	0	1.959981e+03
65	0	3257	1.959981e+03
66	0	4891	1.959981e+03
67	0	2897	1.959981e+03
68	1166	0	2.007785e+03
69	0	481	2.007785e+03
70	0	1710	2.007785e+03
71	0	1105	2.007785e+03
72	0	5204	2.055590e+03
73	0	3478	2.055590e+03
74	0	648	2.055590e+03
75	0	6434	2.199003e+03
76	0	3696	2.199003e+03
77	3772	0	2.246807e+03
78	0	648	2.246807e+03
79	0	5931	2.294612e+03
80	0	3385	2.294612e+03
81	0	2430	2.294612e+03
82	0	1321	2.294612e+03
83	0	6338	2.294612e+03
84	0	6434	2.294612e+03
85	0	5967	2.342416e+03
86	0	2267	2.342416e+03
87	0	417	2.390220e+03
88	0	2108	2.438025e+03
89	4631	0	2.438025e+03
90	0	5926	2.485829e+03
91	1634	0	2.485829e+03
92	4986	0	2.533634e+03
93	0	2950	2.533634e+03
94	0	32	2.581438e+03
95	4306	0	2.629242e+03
96	0	392	2.629242e+03
97	3063	0	2.677047e+03
98	0	2343	2.677047e+03
99	0	407	2.677047e+03
100	1100	0	2.724851e+03
101	0	4710	2.724851e+03
102	0	6058	2.724851e+03
103	0	5470	2.724851e+03
104	3233	0	2.772656e+03
105	0	5083	2.820460e+03
106	0	1187	2.820460e+03
107	1197	0	2.868264e+03
108	5637	0	2.868264e+03
109	0	697	2.868264e+03
110	0	6058	2.868264e+03
111	0	810	2.868264e+03
112	0	743	2.916069e+03
113	0	2029	2.916069e+03
114	1750	0	2.916069e+03
115	0	4080	2.963873e+03
116	0	4221	2.963873e+03
117	0	103	3.011678e+03
118	0	6003	3.011678e+03
119	0	6403	3.011678e+03
120	0	3563	3.011678e+03
121	0	3366	3.059482e+03
122	0	4342	3.059482e+03
123	3014	0	3.059482e+03
124	0	4217	3.107287e+03
125	0	1703	3.107287e+03
126	0	4221	3.107287e+03
127	0	725	3.107287e+03
128	3443	0	3.107287e+03
129	0	2784	3.107287e+03
130	0	5947	3.107287e+03
131	0	6580	3.155091e+03
132	0	3618	3.155091e+03
133	0	2866	3.202895e+03
134	0	164	3.202895e+03
135	0	5914	3.202895e+03
136	0	6660	3.250700e+03
137	0	3714	3.298504e+03
138	0	4217	3.298504e+03
139	0	4669	3.298504e+03
140	0	1319	3.346309e+03
141	0	4111	3.346309e+03
142	0	2614	3.346309e+03
143	4756	0	3.346309e+03
144	1634	0	3.346309e+03
145	80	0	3.394113e+03
146	0	3702	3.394113e+03
147	0	267	3.394113e+03
