0.000000e+00	0.000000e+00	1.428503e-18	0.000000e+00	7.999512e-01	5.087949e-01	0.000000e+00	-nan	-1.850340e-05	-nan
4.785221e+04	1.166289e-03	7.888318e-04	3.277445e-04	7.999512e-01	2.630788e-01	1.371661e-03	8.532720e-04	5.514175e-03	7.739108e-03
9.560882e+04	2.456757e-03	1.473114e-03	5.537167e-04	7.999512e-01	1.775916e-01	1.153572e-02	1.258201e-03	5.898612e-03	1.869253e-02
1.434132e+05	2.453956e-03	1.756277e-03	8.447281e-04	7.999512e-01	1.263244e-01	7.214893e-03	1.610404e-03	8.204723e-03	1.703002e-02
1.912654e+05	2.994862e-03	1.722668e-03	1.140204e-03	7.999512e-01	1.174126e-01	5.370570e-03	1.555516e-03	-2.555011e-03	4.371076e-03
2.390698e+05	2.454342e-03	1.853974e-03	1.115806e-03	7.999512e-01	1.214337e-01	4.827575e-03	1.355396e-03	-2.366638e-03	3.816333e-03
2.868743e+05	2.149528e-03	1.475315e-03	1.067970e-03	7.999512e-01	1.144970e-01	1.295517e-03	1.055832e-03	3.855751e-03	6.207101e-03
3.346309e+05	2.418289e-03	1.573291e-03	1.129483e-03	7.999512e-01	9.313864e-02	2.662133e-04	7.489691e-04	4.074504e-03	5.089686e-03
3.824353e+05	2.411648e-03	1.716962e-03	1.196479e-03	7.999512e-01	9.728433e-02	2.877013e-03	5.157424e-04	3.248984e-03	6.641739e-03
4.302397e+05	2.482711e-03	1.864721e-03	1.184380e-03	7.999512e-01	8.633568e-02	5.330788e-03	3.529189e-04	7.864466e-04	6.470153e-03
