0.000000e+00	0.000000e+00	1.472508e-18	0.000000e+00	9.995792e-02	6.269182e-02	0.000000e+00	-nan	2.216395e-05	-nan
4.785221e+04	4.965500e-04	2.435909e-04	1.886536e-04	9.995792e-02	6.212905e-02	9.681116e-05	5.487691e-05	-7.458603e-05	7.710204e-05
9.560882e+04	5.840453e-04	2.980090e-04	2.726672e-04	9.995792e-02	4.354558e-02	1.674905e-04	5.338251e-05	-6.023790e-06	2.148493e-04
1.434132e+05	5.881632e-04	3.105056e-04	3.071192e-04	9.995792e-02	3.507490e-02	5.666279e-05	4.936354e-05	8.293640e-06	1.143200e-04
1.912654e+05	5.858418e-04	3.063158e-04	3.312745e-04	9.995792e-02	3.378269e-02	7.075622e-05	4.585743e-05	1.179256e-04	2.345392e-04
2.390698e+05	6.289505e-04	3.242709e-04	3.478158e-04	9.995792e-02	3.105326e-02	8.128156e-05	4.461815e-05	1.356140e-04	2.615137e-04
2.868743e+05	6.301404e-04	3.231825e-04	3.613595e-04	9.995792e-02	3.378467e-02	5.655202e-05	4.316935e-05	-1.307388e-04	-3.101747e-05
3.346309e+05	6.232629e-04	3.346067e-04	3.780213e-04	9.995792e-02	3.214011e-02	1.213870e-04	4.214542e-05	5.446845e-05	2.180009e-04
3.824353e+05	6.490411e-04	3.134291e-04	3.591854e-04	9.995792e-02	3.042687e-02	1.305571e-04	4.097743e-05	-3.791662e-05	1.336179e-04
4.302397e+05	6.516307e-04	3.234657e-04	3.742407e-04	9.995792e-02	3.090745e-02	1.351635e-04	4.038511e-05	1.858497e-04	3.613982e-04
